"","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc","Time_of_day","regions"
"814",2021,5,30,"2021-05-30",16H 44M 0S,3,"NM",35,0,0,0,0,0,0,35.16,-103.27,35.1635,-103.2629,0.47,50,1,1,1,37,0,0,0,0,"Afternoon","West"
"815",2021,5,30,"2021-05-30",16H 56M 0S,3,"OK",40,0,-9,0,0,0,0,36.5545,-102.7809,36.5547,-102.7729,0.44,1,1,1,1,25,0,0,0,0,"Afternoon","South"
"816",2021,5,30,"2021-05-30",17H 2M 0S,3,"OK",40,0,-9,0,0,0,0,36.61,-102.74,36.6098,-102.7345,0.31,1,1,1,1,25,0,0,0,0,"Afternoon","South"
"817",2021,5,30,"2021-05-30",17H 2M 0S,3,"OK",40,0,-9,0,0,0,0,36.5265,-102.7005,36.5479,-102.6561,2.87,50,1,1,1,25,0,0,0,0,"Afternoon","South"
"818",2021,5,30,"2021-05-30",17H 13M 0S,3,"TX",48,0,-9,0,0,0,0,36.27,-102.4,36.2708,-102.3854,0.82,100,1,1,1,111,0,0,0,0,"Afternoon","South"
"819",2021,5,30,"2021-05-30",17H 19M 0S,3,"TX",48,0,-9,0,0,0,0,36.2805,-102.3641,36.2813,-102.3588,0.3,50,1,1,1,111,0,0,0,0,"Afternoon","South"
"820",2021,5,30,"2021-05-30",17H 21M 0S,3,"TX",48,0,-9,0,0,0,0,36.2831,-102.3473,36.284,-102.3416,0.32,25,1,1,1,111,0,0,0,0,"Afternoon","South"
"821",2021,5,30,"2021-05-30",17H 44M 0S,3,"OK",40,0,-9,0,0,0,0,36.59,-102.54,36.5844,-102.5353,0.47,30,1,1,1,25,0,0,0,0,"Afternoon","South"
"822",2021,5,30,"2021-05-30",17H 46M 0S,3,"TX",48,0,-9,0,0,0,0,36.33,-102.2499,36.3338,-102.2421,0.51,100,1,1,1,111,0,0,0,0,"Afternoon","South"
"823",2021,5,30,"2021-05-30",18H 30M 0S,3,"TX",48,0,-9,0,0,0,0,36.3,-102.0161,36.3026,-101.9944,1.22,100,1,1,1,421,0,0,0,0,"Afternoon","South"
"824",2021,5,30,"2021-05-30",18H 43M 0S,3,"TX",48,0,0,0,0,0,0,36.2997,-101.9327,36.3612,-101.9008,4.61,150,1,1,1,421,0,0,0,0,"Afternoon","South"
"825",2021,5,31,"2021-05-31",13H 0M 0S,3,"NM",35,0,0,0,0,0,0,33.6918,-106.5524,33.7051,-106.5536,0.92,50,1,1,1,53,0,0,0,0,"Afternoon","West"
"826",2021,5,31,"2021-05-31",14H 8M 0S,3,"NM",35,0,0,0,0,0,0,34.2928,-106.6297,34.3038,-106.6223,0.87,50,1,1,1,53,0,0,0,0,"Afternoon","West"
"827",2021,5,31,"2021-05-31",14H 21M 0S,3,"TX",48,0,-9,0,0,0,0,30.605,-102.87,30.5858,-102.7282,6.3,50,1,1,1,371,0,0,0,0,"Afternoon","South"
"828",2021,5,31,"2021-05-31",14H 30M 0S,3,"CO",8,0,0,0,0,0,0,37.2301,-105.9922,37.26,-105.94,3.54,20,1,1,1,21,0,0,0,0,"Afternoon","West"
"829",2021,5,31,"2021-05-31",14H 39M 0S,3,"TX",48,0,-9,0,0,0,0,30.5992,-102.7347,30.5725,-102.7218,3.3,50,1,1,1,371,0,0,0,0,"Afternoon","South"
"830",2021,5,2,"2021-05-02",14H 45M 0S,3,"AL",1,0,0,0,0,0,0,32.955,-88.0286,32.9739,-88.0187,1.42,45,1,1,1,63,0,0,0,0,"Afternoon","South"
"831",2021,5,2,"2021-05-02",15H 57M 0S,3,"LA",22,0,-9,0,0,0,0,32.4726,-91.1626,32.4811,-91.1412,1.38,25,1,1,1,65,0,0,0,0,"Afternoon","South"
"832",2021,5,2,"2021-05-02",16H 20M 0S,3,"CO",8,0,0,0,0,0,0,38.16,-102.85,38.1616,-102.8332,0.92,20,1,1,1,11,0,0,0,0,"Afternoon","West"
"833",2021,5,2,"2021-05-02",16H 25M 0S,3,"AL",1,0,-9,0,0,0,0,33.1927,-87.7959,33.1959,-87.7937,0.25,25,1,1,1,125,0,0,0,0,"Afternoon","South"
"834",2021,5,2,"2021-05-02",16H 46M 0S,3,"LA",22,0,-9,0,0,0,0,31.6904,-92.2236,31.7,-92.2071,1.18,25,1,1,1,59,0,0,0,0,"Afternoon","South"
"835",2021,5,2,"2021-05-02",16H 46M 0S,3,"MS",28,0,1,0,0,505000,0,32.6258,-90.7173,32.8692,-90.2899,30.15,300,1,1,1,55,163,0,0,0,"Afternoon","South"
"836",2021,5,2,"2021-05-02",16H 53M 0S,3,"MS",28,0,1,0,0,40000,0,33.0062,-90.2497,33.1426,-90.1646,10.63,450,1,1,1,51,0,0,0,0,"Afternoon","South"
"837",2021,5,2,"2021-05-02",16H 55M 0S,3,"MS",28,0,1,0,0,30000,0,31.8345,-91.0644,31.8975,-90.8389,14.03,650,1,1,1,63,21,0,0,0,"Afternoon","South"
"838",2021,5,2,"2021-05-02",17H 31M 0S,3,"MS",28,0,2,0,0,75000,0,33.2512,-90.0426,33.3215,-89.9831,5.95,510,1,1,1,51,15,0,0,0,"Afternoon","South"
"839",2021,5,2,"2021-05-02",17H 44M 0S,3,"MS",28,0,0,0,0,15000,0,32.8981,-90.2052,32.9887,-90.1141,8.15,100,1,1,1,163,51,0,0,0,"Afternoon","South"
"840",2021,5,2,"2021-05-02",17H 52M 0S,3,"LA",22,0,0,0,0,0,0,32.9291,-92.1492,32.9296,-92.1474,0.11,80,1,1,1,111,0,0,0,0,"Afternoon","South"
"841",2021,5,2,"2021-05-02",18H 20M 0S,3,"MS",28,0,1,0,0,1e+05,0,33.0708,-89.9014,33.1211,-89.8622,4.15,300,1,1,1,51,0,0,0,0,"Afternoon","South"
"842",2021,5,2,"2021-05-02",18H 22M 0S,3,"MS",28,0,1,0,0,2e+05,0,32.1172,-90.3617,32.1981,-90.2932,6.88,1000,1,1,1,49,0,0,0,0,"Afternoon","South"
"843",2021,5,2,"2021-05-02",18H 41M 0S,3,"MS",28,0,1,0,0,8000,0,32.8268,-89.9414,32.8678,-89.9099,3.37,250,1,1,1,89,0,0,0,0,"Afternoon","South"
"844",2021,5,2,"2021-05-02",18H 42M 0S,3,"MS",28,0,1,0,0,20000,0,33.1676,-89.7316,33.2587,-89.6623,7.46,110,1,1,1,7,0,0,0,0,"Afternoon","South"
"845",2021,5,2,"2021-05-02",18H 51M 0S,3,"NE",31,0,-9,0,0,0,0,40.8403,-98.0049,40.8403,-98.0049,0.01,40,1,1,1,81,0,0,0,0,"Afternoon","Midwest"
"846",2021,5,2,"2021-05-02",18H 51M 0S,3,"NE",31,0,0,0,0,45000,0,40.8401,-97.9914,40.8527,-97.9972,0.92,150,1,1,1,81,0,0,0,0,"Afternoon","Midwest"
"847",2021,5,2,"2021-05-02",18H 57M 0S,3,"NE",31,0,0,0,0,0,0,40.474,-99.0502,40.4741,-99.0829,1.72,150,1,1,1,99,0,0,0,0,"Afternoon","Midwest"
"848",2021,5,2,"2021-05-02",19H 6M 0S,3,"NE",31,0,0,0,0,45000,0,41.0707,-97.6259,41.0898,-97.6289,1.33,100,1,1,1,143,0,0,0,0,"Evening","Midwest"
"849",2021,5,2,"2021-05-02",19H 8M 0S,3,"MS",28,0,0,0,0,10000,0,33.762,-89.471,33.775,-89.455,1.29,50,1,1,1,13,0,0,0,0,"Evening","South"
"850",2021,5,2,"2021-05-02",19H 17M 0S,3,"MS",28,0,0,0,0,10000,0,32.8777,-89.7076,32.9103,-89.675,2.94,50,1,1,1,79,0,0,0,0,"Evening","South"
"851",2021,5,2,"2021-05-02",19H 23M 0S,3,"MS",28,0,0,0,0,5000,0,33.4181,-89.424,33.4434,-89.4049,2.07,60,1,1,1,19,0,0,0,0,"Evening","South"
"852",2021,5,2,"2021-05-02",19H 30M 0S,3,"MS",28,0,1,0,0,5e+05,0,33.835,-89.3249,33.8568,-89.3002,2.07,50,1,1,1,13,0,0,0,0,"Evening","South"
"853",2021,5,2,"2021-05-02",20H 15M 0S,3,"MS",28,0,0,0,0,25000,0,34.065,-89.024,34.137,-88.927,7.45,50,1,1,1,17,115,0,0,0,"Evening","South"
"854",2021,5,2,"2021-05-02",20H 40M 0S,3,"MS",28,0,1,0,0,125000,0,34.1795,-88.8421,34.2226,-88.783,4.5,150,1,1,1,115,81,0,0,0,"Evening","South"
"855",2021,5,2,"2021-05-02",20H 53M 0S,3,"MS",28,0,1,0,0,1e+06,0,34.2333,-88.752,34.3479,-88.5789,12.66,400,1,1,1,81,0,0,0,0,"Evening","South"
"856",2021,5,2,"2021-05-02",21H 22M 0S,3,"MS",28,0,0,0,0,25000,0,34.367,-88.5602,34.3851,-88.5331,1.99,100,1,1,1,81,57,0,0,0,"Evening","South"
"857",2021,5,3,"2021-05-03",7H 8M 0S,3,"KY",21,0,1,0,0,0,0,36.7022,-85.6957,36.7095,-85.6806,0.5,60,1,1,1,171,0,0,0,0,"Morning","South"
"858",2021,5,3,"2021-05-03",8H 0M 0S,3,"GA",13,0,1,0,0,250000,0,33.6681,-84.7821,33.6717,-84.7572,1.45,250,1,1,1,97,0,0,0,0,"Morning","South"
"859",2021,5,3,"2021-05-03",8H 22M 0S,3,"GA",13,0,1,0,0,250000,0,33.6974,-84.6206,33.7342,-84.5312,5.73,400,1,1,1,121,0,0,0,0,"Morning","South"
"860",2021,5,3,"2021-05-03",10H 39M 0S,3,"SC",45,0,1,0,0,350000,0,35.077,-81.386,35.08,-81.378,0.5,150,1,1,1,91,0,0,0,0,"Morning","South"
"861",2021,5,3,"2021-05-03",10H 39M 0S,3,"GA",13,0,0,0,0,1e+05,0,33.8501,-83.6841,33.8607,-83.6634,1.4,200,1,1,1,297,0,0,0,0,"Morning","South"
"862",2021,5,3,"2021-05-03",10H 42M 0S,3,"TN",47,0,0,0,0,15000,0,35.5524,-86.1322,35.5561,-86.1183,0.83,50,1,1,1,31,0,0,0,0,"Morning","South"
"863",2021,5,3,"2021-05-03",10H 54M 0S,3,"GA",13,0,1,0,0,0,0,34.0672,-83.315,34.0865,-83.2213,5.53,250,1,1,1,195,0,0,0,0,"Morning","South"
"864",2021,5,3,"2021-05-03",11H 29M 0S,3,"GA",13,0,0,0,0,1e+05,0,33.9543,-83.2791,33.9544,-83.2464,1.87,200,1,1,1,221,0,0,0,0,"Morning","South"
"865",2021,5,3,"2021-05-03",11H 41M 0S,3,"GA",13,0,1,0,0,50000,0,34.128,-82.895,34.129,-82.893,0.13,25,1,1,1,105,0,0,0,0,"Morning","South"
"866",2021,5,3,"2021-05-03",12H 4M 0S,3,"SC",45,0,2,1,0,115000,0,34.174,-82.696,34.223,-82.185,29.35,150,1,1,1,1,47,0,0,0,"Morning","South"
"867",2021,5,3,"2021-05-03",12H 23M 0S,3,"NC",37,0,0,0,0,50000,0,35.2441,-80.2856,35.2528,-80.2616,1.48,150,1,1,1,167,0,0,0,0,"Morning","South"
"868",2021,5,3,"2021-05-03",13H 1M 0S,3,"VA",51,0,2,0,0,5e+05,0,37.956,-76.575,37.98,-76.5,4.41,250,1,1,1,133,0,0,0,0,"Afternoon","South"
"869",2021,5,3,"2021-05-03",15H 57M 0S,3,"IL",17,0,-9,0,0,0,0,39.8849,-90.3244,39.8821,-90.3157,0.5,50,1,1,1,17,0,0,0,0,"Afternoon","Midwest"
"870",2021,5,3,"2021-05-03",16H 5M 0S,3,"IL",17,0,-9,0,0,0,0,39.9074,-90.2119,39.9008,-90.1854,1.48,100,1,1,1,17,0,0,0,0,"Afternoon","Midwest"
"871",2021,5,3,"2021-05-03",16H 27M 0S,3,"IL",17,0,-9,0,0,0,0,39.8799,-89.9497,39.8788,-89.9445,0.29,50,1,1,1,167,0,0,0,0,"Afternoon","Midwest"
"872",2021,5,3,"2021-05-03",16H 27M 0S,3,"WV",54,0,1,1,0,1e+05,0,39.3108,-77.8655,39.3134,-77.8318,1.81,125,1,1,1,37,0,0,0,0,"Afternoon","South"
"873",2021,5,3,"2021-05-03",17H 2M 0S,3,"TX",48,0,0,0,0,500,0,32.4403,-97.7406,32.445,-97.7434,0.36,50,1,1,1,221,0,0,0,0,"Afternoon","South"
"874",2021,5,3,"2021-05-03",17H 10M 0S,3,"IL",17,0,-9,0,0,0,0,39.8478,-89.4508,39.8458,-89.4432,0.43,50,1,1,1,167,0,0,0,0,"Afternoon","Midwest"
"875",2021,5,3,"2021-05-03",17H 14M 0S,3,"IL",17,0,-9,0,0,0,0,39.8267,-89.4282,39.8248,-89.4166,0.63,50,1,1,1,167,0,0,0,0,"Afternoon","Midwest"
"876",2021,5,3,"2021-05-03",18H 10M 0S,3,"TX",48,0,-9,0,0,0,0,32.1367,-97.4546,32.1367,-97.4546,0.01,25,1,1,1,217,0,0,0,0,"Afternoon","South"
"877",2021,5,3,"2021-05-03",18H 14M 0S,3,"MD",24,0,0,0,0,150000,0,39.452,-77.2922,39.456,-77.2785,0.78,200,1,1,1,21,0,0,0,0,"Afternoon","South"
"878",2021,5,3,"2021-05-03",18H 18M 0S,3,"TX",48,0,2,0,0,350000,0,32.1426,-97.4449,32.1876,-97.4425,3.36,150,1,1,1,217,0,0,0,0,"Afternoon","South"
"879",2021,5,3,"2021-05-03",18H 35M 0S,3,"MD",24,0,0,0,0,1e+05,0,39.482,-77.153,39.49,-77.147,0.64,150,1,1,1,21,0,0,0,0,"Afternoon","South"
"880",2021,5,3,"2021-05-03",18H 41M 0S,3,"TX",48,0,0,0,0,500,0,33.3276,-96.6676,33.3324,-96.6613,0.51,50,1,1,1,85,0,0,0,0,"Afternoon","South"
"881",2021,5,3,"2021-05-03",18H 47M 0S,3,"MD",24,0,0,0,0,50000,0,39.511,-77.084,39.513,-77.081,0.21,75,1,1,1,13,0,0,0,0,"Afternoon","South"
"882",2021,5,3,"2021-05-03",19H 0M 0S,3,"TX",48,0,0,0,0,500,0,32.2771,-97.1279,32.2797,-97.1251,0.24,50,1,1,1,251,0,0,0,0,"Evening","South"
"883",2021,5,3,"2021-05-03",19H 37M 0S,3,"PA",42,0,0,0,0,0,0,40.976,-80.21,40.976,-80.21,0.16,50,1,1,1,73,0,0,0,0,"Evening","Northeast"
"884",2021,5,3,"2021-05-03",19H 43M 0S,3,"TX",48,0,2,8,0,1500000,0,32.28,-96.91,32.32,-96.83,5.43,659,1,1,1,139,0,0,0,0,"Evening","South"
"885",2021,5,3,"2021-05-03",20H 33M 0S,3,"OK",40,0,1,1,0,16030000,0,35.363,-94.547,35.583,-94.119,28.8,2200,2,0,1,0,0,0,0,0,"Evening","South"
"886",2021,5,3,"2021-05-03",20H 33M 0S,3,"OK",40,0,1,0,0,30000,0,35.363,-94.547,35.405,-94.436,6.9,1200,2,1,2,135,0,0,0,0,"Evening","South"
"887",2021,5,3,"2021-05-03",20H 36M 0S,3,"OK",40,0,1,0,0,110000,0,35.409,-94.578,35.476,-94.417,10.3,900,2,0,1,0,0,0,0,0,"Evening","South"
"888",2021,5,3,"2021-05-03",20H 36M 0S,3,"OK",40,0,1,0,0,1e+05,0,35.409,-94.578,35.46,-94.443,8.5,900,2,1,2,135,0,0,0,0,"Evening","South"
"889",2021,5,3,"2021-05-03",20H 41M 0S,3,"AR",5,0,1,1,0,1.6e+07,0,35.405,-94.436,35.583,-94.119,21.9,2200,2,1,2,33,131,33,0,0,"Evening","South"
"890",2021,5,3,"2021-05-03",20H 45M 0S,3,"AR",5,0,1,0,0,10000,0,35.46,-94.443,35.476,-94.417,1.8,700,2,1,2,33,0,0,0,0,"Evening","South"
"891",2021,5,3,"2021-05-03",21H 6M 0S,3,"AR",5,0,1,0,0,20000,0,35.555,-94.153,35.575,-94.112,2.7,300,1,1,1,33,0,0,0,0,"Evening","South"
"892",2021,5,4,"2021-05-04",1H 9M 0S,3,"AR",5,0,0,0,0,25000,0,36.1466,-90.5353,36.1379,-90.4966,2.24,100,1,1,1,55,0,0,0,0,"Night","South"
"893",2021,5,4,"2021-05-04",1H 55M 0S,3,"MO",29,0,0,0,0,50000,0,36.3001,-89.7007,36.3179,-89.657,2.73,90,1,1,1,155,0,0,0,0,"Night","Midwest"
"894",2021,5,4,"2021-05-04",2H 19M 0S,3,"MO",29,0,1,0,0,85000,0,36.623,-89.262,36.641,-89.199,3.71,400,1,1,1,133,0,0,0,0,"Night","Midwest"
"895",2021,5,4,"2021-05-04",2H 23M 0S,3,"TN",47,0,1,0,0,225000,0,36.4123,-89.1602,36.4279,-89.1176,2.6,50,1,1,1,131,0,0,0,0,"Night","South"
"896",2021,5,4,"2021-05-04",2H 31M 0S,3,"KY",21,0,1,0,0,350000,0,36.661,-89.089,36.67,-88.995,5.25,100,1,1,1,105,0,0,0,0,"Night","South"
"897",2021,5,4,"2021-05-04",2H 33M 0S,3,"KY",21,0,2,0,0,310000,0,36.52,-89.031,36.544,-88.926,6.06,150,1,1,1,75,0,0,0,0,"Night","South"
"898",2021,5,4,"2021-05-04",2H 55M 0S,3,"KY",21,0,1,0,0,165000,0,36.5544,-88.6519,36.57,-88.57,4.67,125,1,1,1,83,0,0,0,0,"Night","South"
"899",2021,5,4,"2021-05-04",2H 59M 0S,3,"KY",21,0,1,0,0,15000,0,36.758,-88.578,36.761,-88.569,0.54,100,1,1,1,83,0,0,0,0,"Night","South"
"900",2021,5,4,"2021-05-04",3H 35M 0S,3,"TN",47,0,0,0,0,75000,0,36.317,-88.042,36.327,-87.987,3.14,80,1,1,1,5,0,0,0,0,"Night","South"
"901",2021,5,4,"2021-05-04",4H 12M 0S,3,"KY",21,0,0,0,0,45000,1000,36.819,-87.468,36.814,-87.421,2.62,75,1,1,1,47,0,0,0,0,"Night","South"
"902",2021,5,4,"2021-05-04",4H 54M 0S,3,"TN",47,0,0,0,0,15000,0,36.3537,-86.92,36.3474,-86.8324,4.91,100,1,1,1,21,37,0,0,0,"Night","South"
"903",2021,5,4,"2021-05-04",4H 56M 0S,3,"TN",47,0,0,0,0,10000,0,36.5621,-86.8271,36.5627,-86.7961,1.76,25,1,1,1,147,0,0,0,0,"Night","South"
"904",2021,5,4,"2021-05-04",5H 1M 0S,3,"TN",47,0,0,0,0,25000,0,36.4675,-86.7798,36.472,-86.742,2.21,200,1,1,1,147,0,0,0,0,"Night","South"
"905",2021,5,4,"2021-05-04",5H 2M 0S,3,"TN",47,0,0,0,0,15000,0,36.5732,-86.7618,36.5781,-86.5951,9.4,50,1,1,1,147,165,0,0,0,"Night","South"
"906",2021,5,4,"2021-05-04",5H 3M 0S,3,"TN",47,0,0,0,0,15000,0,36.348,-86.7939,36.358,-86.6808,6.38,200,1,1,1,37,0,0,0,0,"Night","South"
"907",2021,5,4,"2021-05-04",5H 10M 0S,3,"TN",47,0,0,0,0,10000,0,36.4684,-86.6593,36.4705,-86.6468,0.71,25,1,1,1,147,165,0,0,0,"Night","South"
"908",2021,5,4,"2021-05-04",5H 21M 0S,3,"TN",47,0,0,0,0,25000,0,36.3542,-86.5601,36.3604,-86.4954,3.89,50,1,1,1,165,0,0,0,0,"Night","South"
"909",2021,5,4,"2021-05-04",5H 31M 0S,3,"TN",47,0,0,0,0,15000,0,36.3567,-86.4174,36.3697,-86.298,6.87,50,1,1,1,165,0,0,0,0,"Night","South"
"910",2021,5,4,"2021-05-04",5H 38M 0S,3,"TN",47,0,0,0,0,25000,0,36.4226,-86.3137,36.403,-86.228,5.05,200,1,1,1,165,169,0,0,0,"Night","South"
"911",2021,5,4,"2021-05-04",5H 54M 0S,3,"TN",47,0,0,0,0,15000,0,36.3945,-86.1153,36.3797,-86.0613,3.27,50,1,1,1,169,0,0,0,0,"Night","South"
"912",2021,5,4,"2021-05-04",5H 56M 0S,3,"TN",47,0,0,0,0,10000,0,36.5314,-86.0504,36.5097,-86.0288,1.93,25,1,1,1,111,0,0,0,0,"Night","South"
"913",2021,5,4,"2021-05-04",6H 20M 0S,3,"TN",47,0,0,0,0,15000,0,36.0571,-86.0347,36.058,-86.0161,1.04,25,1,1,1,41,0,0,0,0,"Night","South"
"914",2021,5,4,"2021-05-04",6H 43M 0S,3,"TN",47,0,0,0,0,25000,0,36.0021,-85.8028,35.9735,-85.7256,4.81,200,1,1,1,41,0,0,0,0,"Night","South"
"915",2021,5,4,"2021-05-04",7H 7M 0S,3,"TN",47,0,0,0,0,15000,0,35.9738,-85.4938,35.9635,-85.4786,1.11,50,1,1,1,185,0,0,0,0,"Morning","South"
"916",2021,5,4,"2021-05-04",8H 1M 0S,3,"MS",28,0,1,0,0,35000,0,32.0521,-90.0492,32.0899,-89.8896,9.7,75,1,1,1,121,0,0,0,0,"Morning","South"
"917",2021,5,4,"2021-05-04",8H 44M 0S,3,"AL",1,0,0,0,0,0,0,34.8445,-85.6401,34.8422,-85.6311,0.55,50,1,1,1,71,0,0,0,0,"Morning","South"
"918",2021,5,4,"2021-05-04",11H 21M 0S,3,"GA",13,0,0,0,0,150000,0,34.4797,-83.9624,34.4785,-83.8799,4.7,350,1,1,1,187,0,0,0,0,"Morning","South"
"919",2021,5,4,"2021-05-04",12H 13M 0S,3,"LA",22,0,0,0,0,75000,0,32.3547,-91.917,32.3636,-91.7709,8.55,700,1,1,1,83,0,0,0,0,"Morning","South"
"920",2021,5,4,"2021-05-04",12H 51M 0S,3,"PA",42,0,1,0,0,0,0,41.3053,-78.5175,41.3067,-78.5061,0.6,125,1,1,1,47,0,0,0,0,"Morning","Northeast"
"921",2021,5,4,"2021-05-04",12H 59M 0S,3,"LA",22,0,1,0,0,255000,0,32.3222,-91.115,32.2575,-90.8213,17.73,600,2,0,1,0,0,0,0,0,"Morning","South"
"922",2021,5,4,"2021-05-04",12H 59M 0S,3,"LA",22,0,1,0,0,55000,0,32.3222,-91.115,32.289,-90.981,8.15,325,2,1,2,65,0,0,0,0,"Morning","South"
"923",2021,5,4,"2021-05-04",13H 7M 0S,3,"MS",28,0,1,0,0,2e+05,0,32.289,-90.981,32.2575,-90.8213,9.58,600,2,1,2,149,0,0,0,0,"Afternoon","South"
"924",2021,5,4,"2021-05-04",13H 22M 0S,3,"MS",28,0,0,0,0,25000,0,32.728,-90.3697,32.7393,-90.2118,9.21,250,1,1,1,163,0,0,0,0,"Afternoon","South"
"925",2021,5,4,"2021-05-04",13H 24M 0S,3,"MS",28,0,1,0,0,855000,0,32.4641,-90.5194,32.3251,-90.0225,30.7,880,1,1,1,49,89,49,121,0,"Afternoon","South"
"926",2021,5,4,"2021-05-04",14H 6M 0S,3,"MS",28,0,1,0,0,1e+05,0,32.5982,-89.6168,32.5989,-89.3597,14.97,1050,1,1,1,79,0,0,0,0,"Afternoon","South"
"927",2021,5,4,"2021-05-04",14H 23M 0S,3,"SC",45,0,1,0,0,0,0,34.3035,-81.1407,34.3143,-81.0767,3.9,300,1,1,1,39,0,0,0,0,"Afternoon","South"
"928",2021,5,4,"2021-05-04",14H 43M 0S,3,"MS",28,0,1,0,0,25000,0,32.4586,-88.9638,32.4953,-88.8797,5.54,400,1,1,1,101,75,0,0,0,"Afternoon","South"
"929",2021,5,4,"2021-05-04",15H 8M 0S,3,"MS",28,0,1,0,0,55000,0,32.4099,-88.5223,32.4296,-88.4676,3.47,450,1,1,1,75,0,0,0,0,"Afternoon","South"
"930",2021,5,4,"2021-05-04",16H 19M 0S,3,"AL",1,0,0,0,0,0,0,32.7381,-87.2159,32.7651,-86.7926,24.84,620,1,1,1,105,21,0,0,0,"Afternoon","South"
"931",2021,5,4,"2021-05-04",17H 17M 0S,3,"AL",1,0,1,0,0,0,0,32.4707,-86.4421,32.4263,-86.2686,10.63,330,1,1,1,1,51,101,0,0,"Afternoon","South"
"932",2021,5,4,"2021-05-04",17H 46M 0S,3,"AL",1,0,0,0,0,0,0,32.3667,-85.9491,32.3525,-85.9159,2.17,50,1,1,1,87,0,0,0,0,"Afternoon","South"
"933",2021,5,5,"2021-05-05",15H 10M 0S,3,"NE",31,0,-9,0,0,0,0,41.9,-97.74,41.9,-97.74,0.05,25,1,1,1,119,0,0,0,0,"Afternoon","Midwest"
"934",2021,5,5,"2021-05-05",15H 30M 0S,3,"NE",31,0,-9,0,0,0,0,40.47,-98.02,40.47,-98.02,0.01,40,1,1,1,35,0,0,0,0,"Afternoon","Midwest"
"935",2021,5,5,"2021-05-05",15H 42M 0S,3,"NE",31,0,0,0,0,0,0,42.63,-97.28,42.63,-97.28,0.95,50,1,1,1,27,0,0,0,0,"Afternoon","Midwest"
"936",2021,5,6,"2021-05-06",13H 11M 0S,3,"IL",17,0,0,0,0,25000,0,39.4865,-89.0643,39.4881,-89.067,0.18,20,1,1,1,21,0,0,0,0,"Afternoon","Midwest"
"937",2021,5,6,"2021-05-06",14H 10M 0S,3,"IL",17,0,-9,0,0,0,0,39.0294,-88.7493,39.0287,-88.7485,0.06,10,1,1,1,49,0,0,0,0,"Afternoon","Midwest"
"938",2021,5,6,"2021-05-06",14H 30M 0S,3,"IL",17,0,-9,0,0,0,0,38.9375,-88.6597,38.9368,-88.6591,0.06,10,1,1,1,49,0,0,0,0,"Afternoon","Midwest"
"939",2021,5,6,"2021-05-06",16H 0M 0S,3,"IL",17,0,0,0,0,0,0,38.57,-88.433,38.5657,-88.4251,0.52,30,1,1,1,191,0,0,0,0,"Afternoon","Midwest"
"940",2021,5,6,"2021-05-06",16H 1M 0S,3,"IL",17,0,-9,0,0,0,0,38.6613,-88.2225,38.6598,-88.2215,0.12,10,1,1,1,159,0,0,0,0,"Afternoon","Midwest"
"941",2021,5,7,"2021-05-07",17H 40M 0S,3,"TX",48,0,0,0,0,0,0,35.5241,-101.0842,35.5276,-101.0261,3.28,25,1,1,1,179,0,0,0,0,"Afternoon","South"
"942",2021,5,9,"2021-05-09",15H 30M 0S,3,"AR",5,0,0,0,0,25000,0,34.941,-90.972,34.936,-90.963,0.62,60,1,1,1,123,0,0,0,0,"Afternoon","South"
"943",2021,5,9,"2021-05-09",16H 8M 0S,3,"TN",47,0,1,0,0,2e+05,0,35.473,-89.8984,35.4636,-89.8138,4.8,300,1,1,1,167,0,0,0,0,"Afternoon","South"
"944",2021,5,9,"2021-05-09",18H 38M 0S,3,"TN",47,0,0,0,0,5000,0,35.8373,-86.7593,35.8424,-86.7468,0.78,25,1,1,1,187,0,0,0,0,"Afternoon","South"
"945",2021,6,10,"2021-06-10",17H 12M 0S,3,"ND",38,0,-9,0,0,0,0,47.49,-103.94,47.4936,-103.9291,0.57,50,1,1,1,53,0,0,0,0,"Afternoon","Midwest"
"946",2021,6,10,"2021-06-10",17H 32M 0S,3,"ND",38,0,-9,0,0,0,0,47.64,-103.87,47.6447,-103.8494,1.01,100,1,1,1,53,0,0,0,0,"Afternoon","Midwest"
"947",2021,6,10,"2021-06-10",18H 55M 0S,3,"ND",38,0,-9,0,0,0,0,47.5569,-103.9355,47.5686,-103.8942,2.09,100,1,1,1,53,0,0,0,0,"Afternoon","Midwest"
"948",2021,6,10,"2021-06-10",20H 57M 0S,3,"ND",38,0,-9,0,0,0,0,48.16,-103.54,48.1678,-103.5238,0.92,40,1,1,1,105,0,0,0,0,"Evening","Midwest"
"949",2021,6,11,"2021-06-11",5H 15M 0S,3,"MN",27,0,0,0,0,0,0,46.29,-95.66,46.291,-95.6587,0.09,10,1,1,1,111,0,0,0,0,"Night","Midwest"
"950",2021,6,11,"2021-06-11",13H 29M 0S,3,"MO",29,0,0,0,0,0,0,39.2434,-94.2713,39.2436,-94.2709,0.03,15,1,1,1,47,0,0,0,0,"Afternoon","Midwest"
"951",2021,6,11,"2021-06-11",17H 9M 0S,3,"KY",21,0,0,0,0,20000,0,38.5749,-83.5119,38.5735,-83.5087,0.16,50,1,1,1,135,0,0,0,0,"Afternoon","South"
